CODE,ZONE,STATE,TOWN,PROVIDER,ADDRESS,CAT,PLAN,SPECIALTY
45028060,SOUTH WEST,LAGOS,OGBA,RAVE DENTAL CLINIC,"N0 5B OYEMEKUN BUS-STOP, COLLEGE ROAD OGBA, LAGOS",D,ALL PLANS ,DENTAL
90128053,SOUTH WEST,LAGOS,LEKKI,RED DOT MEDICAL CENTRE,"25B IBEREKODO AVENUE, (6 BUCKINGHAM COURT) OFF CHEVRON DRIVE, LEKKI PHASE 2",D,ALL PLANS ,GENERAL MEDICINE
6800108,SOUTH WEST,LAGOS,VICTORIA ISLAND,REDDINGTON MULTISPECIALIST HOSPITAL,12 IDOWU MARTINS STREET,A,PROMAX & HIGHER,GENERAL MEDICINE
90128974,SOUTH WEST,LAGOS,IKEJA,REDDINGTON MULTISPECIALIST HOSPITAL IKEJA,"39 ISAAC JOHN STREET, GRA",A,PROMAX & HIGHER,GENERAL MEDICINE
6800108,SOUTH WEST,LAGOS,LEKKI,REDDINGTON MULTISPECIALIST HOSPITAL LEKKI,15C ADMIRALTY WAY LEKKI PHASE 1,A,PROMAX & HIGHER,GENERAL MEDICINE
40028118,SOUTH WEST,LAGOS,FESTAC TOWN,REFORMED VISION EYE CLINIC,"COSJANE MALL PLOT 2248, BLOCK 34, FESTAC LINK ROAD OPPOSITE DIAMOND EST. AMUWO-ODOFIN",D,ALL PLANS ,OPTICAL
10028001,SOUTH WEST,LAGOS,IKOTUN,REGAL HOSPITAL,79 TO 81 GOVERNORS ROAD WHITE HOUSE BUS STOP IKOTUN LAGOS,D,ALL PLANS ,GENERAL MEDICINE
90228003,SOUTH WEST,LAGOS,SURULERE,REGAL SPECIALIST WOMEN’S HOSPITAL,49 OGUNLANA DRIVE,B,MAX & HIGHER,OBSTETRICS & GYNAECOLOGY
7000041,SOUTH WEST,LAGOS,YABA,REGIS AND REINA HOSPITAL,NO 41 INDUSTRIAL AVENUE COMMERCIAL AVENUE YABA,C,PRO & HIGHER,GENERAL MEDICINE
7000824,SOUTH WEST,LAGOS,ALAGBADO,REM YEMS HOSPITAL LTD ALAGBADO,"7 FATUNBI STREET, OFF NURENI YUSUF RD, ALAGBADO, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
92228001,SOUTH WEST,LAGOS,IKEJA,REMAY CONSULTANCY & MEDICAL SERVICES,"24 OMOTAYO OJO STR, OFF MAJEKODUNMI STR",A+,MAGNUM,GASTROENTEROLOGY
90128693,SOUTH WEST,LAGOS,ETI-OSA,REMED HEALTHCARE SERVICES.,"25B, BERA ESTATE, CHEVRON DRIVE, LEKKI LAGOS.",A,PROMAX & HIGHER,GENERAL MEDICINE
6800085,SOUTH WEST,LAGOS,VICTORIA ISLAND,RENAISSANCE MEDICAL CENTRE,"8B, ELSIE FEMI-PEARSE STREET. VICTORIA ISLAND,",A,PROMAX & HIGHER,GENERAL MEDICINE
45028103,SOUTH WEST,LAGOS,OGUDU,RENAY DENTAL,"52, OGUDU ROAD, PAKO BUS STOP, OGUDU LAGOS",D,ALL PLANS ,DENTAL
7000880,SOUTH WEST,LAGOS,FESTAC TOWN,RENUE CLINIC,5TH AVENUE R CLOSE HOUSE 1 FESTAC TOWN LAGOS,C,PRO & HIGHER,GENERAL MEDICINE
4000069,SOUTH WEST,LAGOS,VICTORIA ISLAND,REQUIS EYE CENTRE,229 IKORODU ROAD IDIROKO MARYLAND,C,PRO & HIGHER,OPTICAL
10028009,SOUTH WEST,LAGOS,AJAH,RETMED WELLNESS CENTRE,"27, ADEGBENLE BOLARINWA STREET, CHEVYVIEW ESTATE",D,ALL PLANS ,PHYSIOTHERAPY
90128482,SOUTH WEST,LAGOS,ALIMOSHO,REV. FR. JOHN BURKE MEMORIAL HOSPITAL AND MATERNITY,"INSIDE ST. FERDINAND CATHOLIC CHURCH, BOY'S TOWN, IPAJA, LAGOS.",D,ALL PLANS ,GENERAL MEDICINE
4000260,SOUTH WEST,LAGOS,IKEJA,RHEMAHAD EYE CLINIC,"KUDIRAT ABIOLA WAY, OREGUN, IKEJA",D,ALL PLANS ,OPTICAL
6000164,SOUTH WEST,LAGOS,SATELLITE TOWN,RHOWIL TOTAL-CARE MEDICAL CENTRE,"PLOT 3, BLOCK 7, SITE G, OPP LEARNING FIELD SCH",C,PRO & HIGHER,GENERAL MEDICINE
4500092,SOUTH WEST,LAGOS,IKOYI,RICHMOND DENTAL CLINIC,"26, MAITAMA SULE STREET, OFF RAYMOND NJOKU STREET",A,PROMAX & HIGHER,DENTAL
4000205,SOUTH WEST,LAGOS,OKOTA,RIGHT SIGHT SPECIALIST EYE CENTRE,38 AGO PALACE WAY OKOTA,D,ALL PLANS ,OPTICAL
91228034,SOUTH WEST,LAGOS,IKEJA,RINCE EYE CARE LIMITED,"FIRST CAPITAL PLAZA;SUITE 14, NO. 27 OPEBI ROAD, IKEJA",D,ALL PLANS ,OPTICAL
6800087,SOUTH WEST,LAGOS,EJIGBO,RIVET SPECIALIST HOSPITAL,"22, ADEJUMO TENNIS ROAD, OKE-AFA, EJIGBO, LAGOS.",C,PRO & HIGHER,GENERAL MEDICINE
4500131,SOUTH WEST,LAGOS,SURULERE,ROBERTS DENTAL,"19, OGUNLANA DRIVE, OFF LAWANSON ROAD",B,MAX & HIGHER,DENTAL
90128080,SOUTH WEST,LAGOS,AGBARA,ROCK OF AGES HOSPITAL,"BLOCK 4, BLOCK AQ,AREA 8, OPIC  ESTATE",D,ALL PLANS ,GENERAL MEDICINE
7000700,SOUTH WEST,LAGOS,VICTORIA ISLAND,RODING MEDICAL CENTRE,298B OLABODE GEORGE STREET OFF AJOSE ADEOGUN,D,ALL PLANS ,GENERAL MEDICINE
7000799,SOUTH WEST,LAGOS,IKORODU,ROLAYO HOSPITAL,5 SULE MAITTO STREET BENSON BUS STOP IKORODU,D,ALL PLANS ,GENERAL MEDICINE
45028083,SOUTH WEST,LAGOS,LEKKI,ROPERB DENTAL CLINIC,"OPPOSITE VALUE CITY SUPERMARKET, ORCHID ROAD BY ELEGANZA B/STOP, LEKKI, LAGOS",D,ALL PLANS ,DENTAL
4500177,SOUTH WEST,LAGOS,SURULERE,ROPERB DENTAL CLINIC,"47 ADELABU STREET, OFF MASHA ROUND ABOUT, SURULERE",D,ALL PLANS ,DENTAL
4500184,SOUTH WEST,LAGOS,SURULERE,ROPHE DENTAL CLINIC,"92, ADENIRAN OGUNSANYA STREET, SURULERE, LAGOS",D,ALL PLANS ,DENTAL
7000373,SOUTH WEST,LAGOS,AGBARA,ROPHE HOSPITAL,"23, ANAMBRA CRESCENT, AGBARA ESTATE",D,ALL PLANS ,GENERAL MEDICINE
85028007,SOUTH WEST,LAGOS,OJO,ROVINA MEDICAL DIAGNOSTICS,"PLOT 446, OLD OJO ROAD, CHRIST IN ME PLAZA, ABULE ADO BUS STOP",B,MAX & HIGHER,DIAGNOSTICS
6800089,SOUTH WEST,LAGOS,BADORE,ROYAL INFIRMARY HOSPITAL,"ROYAL BUS STOP, ALONG BADORE ROAD, AJAH",D,ALL PLANS ,GENERAL MEDICINE
90128056,SOUTH WEST,LAGOS,SURULERE,ROYAL PINNACLE CLINIC,"38 COLE STREET, OFF LAWANSON ROAD, IKATE SURULERE",C,PRO & HIGHER,GENERAL MEDICINE
91228106,SOUTH WEST,LAGOS,SURULERE,ROYALSPECS EYE CLINIC LTD,"53, ITIRE ROAD, SURULERE, LAGOS.",D,ALL PLANS ,OPTICAL
90129053,SOUTH WEST,LAGOS,SURULERE,ROYAL SPECIALIST HOSPITAL ,"11, OLUBUNMI ALONGE STREET, AGUDA",D,ALL PLANS ,GENERAL MEDICINE
90128604,SOUTH WEST,LAGOS,ONIPANU,ROYALIFE SPECIALIST HOSPITAL AND MATERNITY CENTRE LTD,"2 GEORGE STREET, OFF ONIPANU POLICE STATION, BESIDE ECO BANK, APATA BUS-STOP SOMOLU",D,ALL PLANS ,GENERAL MEDICINE
7000379,SOUTH WEST,LAGOS,OJODU / BERGER,ROYAN  HOSPITAL ,72 AINA STREET OJODU ,B,MAX & HIGHER,GENERAL MEDICINE
4500173,SOUTH WEST,LAGOS,OGBA,ROYASH DENTAL CLINIC,"10, OGUNUSI ROAD, OGBA, IKEJA",B,MAX & HIGHER,DENTAL
90128558,SOUTH WEST,LAGOS,OJO,SABOCROWN HOSPITAL,"ONIBA 1, DR, CHINWUBA ANAMEJE ST, OJO. ANNEX: PLOT 1772, 7TH AVENUE FESTAC TOWN AMUODOFIN",D,ALL PLANS ,GENERAL MEDICINE
7000874,SOUTH WEST,LAGOS,APAPA,SACRED HEART CLINIC LTD,26A PELEWURA CRESENT APAPA,D,ALL PLANS ,GENERAL MEDICINE
33228002,SOUTH WEST,LAGOS,SURULERE,SAFECARE CLINIX,"67 SAM SHONIBARE CLOSE, SURULERE",D,ALL PLANS ,GENERAL MEDICINE
5000003,SOUTH WEST,LAGOS,ETI-OSA,SAFEWAY HOSPITAL AND MATERNITY LTD,"64 LAGOS-EPE EXP ROAD, ETI-OSA, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90128947,SOUTH WEST,LAGOS,ETI-OSA,SAGE DIAGNOSTIC SERVICES LIMITED,PLOT 10 FOLA OSIBO STREET BY ROAD 15 JUNCTION LEKKI,D,ALL PLANS ,DIAGNOSTICS 
91228049,SOUTH WEST,LAGOS,IKORODU  ,SAINT IAN EYE SPECIALIST,"OLUWATOYIN PLAZA, OPP IPAKODO GRAMMAR SCHOOL, BESIDE SIMART FUEL STATION, IPAKODO, IKORODU",D,ALL PLANS ,OPTICAL
91228007,SOUTH WEST,LAGOS,AJAH,SALEM VISION EYECARE AND OPTICAL SERVICES,"SUITE B25/26 JOYGOOD MALL, KM 27 LEKKI-EPE EXPRESS, OPPOSITE FARA PARK ESTATE, SANGOTEDO",D,ALL PLANS ,OPTICAL
90128955,SOUTH WEST,LAGOS,SURULERE,SALUS CATHOLIC HOSPITAL,"1 OLUFEMI ROAD, OGUNLANA DRIVE, SURULERE, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90129134,SOUTH WEST,LAGOS,MAGODO PHASE 1,SAMA CLINICS,"5, BAYO ADESHINA STREET, ISHERI MAGODO PHASE 1, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
7000745,SOUTH WEST,LAGOS,OKOTA,SAMARIA HOSPITAL,"17 DEBO BASHORUN STREET, OFF AGO PALACE WAY AGO-OKOTA LAGOS|",D,ALL PLANS ,GENERAL MEDICINE
90128826,SOUTH WEST,LAGOS,EGBEDA,SAMDAV EYE CLINIC AND OPTICAL SERVICES,24 AKOWONJO ROAD,D,ALL PLANS ,OPTICAL
6000165,SOUTH WEST,LAGOS,AGBARA,SAN ANTONIO MEDICAL CENTRE,OPIC ESTATE AGBARA,C,PRO & HIGHER,GENERAL MEDICINE
90128716,SOUTH WEST,LAGOS,ETI-OSA,SANGER MOLECULAR DIAGNOSTICS,"142B OLABODE GEORGE STREET, VICTORIA ISLAND, LAGOS, NIGERIA",B,MAX & HIGHER,DIAGNOSTICS 
90128222,SOUTH WEST,LAGOS,EGAN,SANTA MARIA HOSPITAL,8/10 SANTA MARIA STREET,D,ALL PLANS ,GENERAL MEDICINE
90129170,SOUTH WEST,LAGOS,AJEGUNLE,SASCO HOSPITAL LIFE FIRST,"6, AKINYO LANE, BY MECHANIC BUS STOP, AWODIORA, AJEGUNLE, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
36028192,SOUTH WEST,LAGOS,IKEJA,SHALINA DIAGNOSTICS,"123B JOEL OGUNAIKE STREET, IKEJA, LAGOS ",D,ALL PLANS ,DIAGNOSTICS
36028193,SOUTH WEST,LAGOS,LEKKI,SHALINA DIAGNOSTICS,"3, OMORINRE JOHNSON STREET, LEKKI PHASE 1",D,ALL PLANS ,DIAGNOSTICS
36028194,SOUTH WEST,LAGOS,IKORODU,SHALINA DIAGNOSTICS,"3, ORIWU ROAD, OJOGBE, AGRIC ROAD, IKORODU",D,ALL PLANS ,DIAGNOSTICS
4500156,SOUTH WEST,LAGOS,APAPA,SCHUBBS DENTAL APAPA,"5 ABRAHAM ADESANYA RD, APAPA, LAGOS",A+,MAGNUM,DENTAL
4500156,SOUTH WEST,LAGOS,IKEJA,SCHUBBS DENTAL IKEJA,"11A ISAAC JOHN ST, IKEJA GRA, IKEJA",A+,MAGNUM,DENTAL
4500157,SOUTH WEST,LAGOS,IKOYI,SCHUBBS DENTAL IKOYI,"22 ALEXANDER RD, IKOYI, LAGOS",A+,MAGNUM,DENTAL
7000881,SOUTH WEST,LAGOS,ISOLO,SENTINEL HOSPITAL,"1 BENSON AKINDELE STREET, OFF OKE AFA, IOLO",D,ALL PLANS ,GENERAL MEDICINE
90129179,SOUTH WEST,LAGOS,AYOBO,SHARYOR MEDICAL CENTRE,"4,OLUSEGUN BADEJO STREET,OFF WULEMOTU STREET,BADA,AYOBO",D,ALL PLANS ,GENERAL MEDICINE
6500108,SOUTH WEST,LAGOS,IKEJA,SHEPHERD MEDICAL CENTRE,"2 SALVATION RD, OPEBI, IKEJA",B,MAX & HIGHER,PAEDIATRICS
6800095,SOUTH WEST,LAGOS,FESTAC TOWN,SHEPHERD SPECIALIST HOSPITAL FESTAC,"4TH AVENUE E CLOSE, PLOT 1619, OPPOSITE MOBILE PETROL STATION FESTAC TOWN",D,ALL PLANS ,GENERAL MEDICINE
90128781,SOUTH WEST,LAGOS,IKORODU,SHOLA MEDICAL CENTRE,"108, OBA OMOLAJA OGUNLEWE ROAD, IGBOGBO, IKORODU - LAGOS STATE.",D,ALL PLANS ,GENERAL MEDICINE
4000072,SOUTH WEST,LAGOS,IKEJA,SIGHT CITY,"OASIS PLACE,STANBIC IBTC BUILDING OPOSITE SOFISTICAT BUILDING MOBOLAJI BANK ANTHONY WAY",D,ALL PLANS ,OPTICAL
4000072,SOUTH WEST,LAGOS,VICTORIA ISLAND,SIGHT CITY,"FMDA BUILDING, PLOT 1398 B TIAMIYU SAVAGE STREET ",C,PRO & HIGHER,OPTICAL
91228002,SOUTH WEST,LAGOS,YABA,SIGHT PLUS OPHTHAMOLOGY CLINIC,4 ALARA STREET ONIKE YABA ,D,ALL PLANS ,OPTICAL
90128464,SOUTH WEST,LAGOS,OJODU,SILKIN HOSPITAL LIMITED,"WAHAB FOLORUNSHO LANE, OJODU",D,ALL PLANS ,GENERAL MEDICINE
45028057,SOUTH WEST,LAGOS,GBAGADA,SIGNATURE SMILES CLINIC,32 DIYA STREET GBAGADA LAGOS,D,ALL PLANS ,DENTAL
90129119,SOUTH WEST,LAGOS,IKORODU,SILVERCREST MEDICAL HOSPITAL,"187, ISAWO-OWUTU ROAD, OWOSENI BUS-STOP, AGRIC,IKORODU, LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90129160,SOUTH WEST,LAGOS,AYOBO,SILVERLINE HOSPITAL,"12 AYETORO ROAD BY BADEK FILLING STATION , AYOBO , LAGOS",D,ALL PLANS ,GENERAL MEDICINE
7000836,SOUTH WEST,LAGOS,FESTAC TOWN,SIRONA HOSPITAL LTD,"1ST AVENUE, N-CLOSE, HOUSE 9",D,ALL PLANS ,GENERAL MEDICINE
9120008,SOUTH WEST,LAGOS,ILUPEJU,SKIPPER EYE Q SUPER SPECIALITY EYE HOSPITAL,"HOUSE B, 34/36 ASSOCIATION AVENUE INSURANCE, OPPOSITE TOTAL FILLING STATION",C,PRO & HIGHER,OPTICAL
9120008,SOUTH WEST,LAGOS,VICTORIA ISLAND,SKIPPER EYE Q SUPER SPECIALITY EYE HOSPITAL,PLOT 698 SANUSI FAFUNWA STREET VICTORIA ISLAND LAGOS,C,PRO & HIGHER,OPTICAL
4500094,SOUTH WEST,LAGOS,IKOYI,SKKY DENTAL,"27B, LUGARD AVENUE",A,PROMAX & HIGHER,DENTAL
90128128,SOUTH WEST,LAGOS,IKORODU,SKYBRIGHT MEDICAL CENTRE,9 LONI KUPOLUYI STREET OFF ODOFIN ROAD IGBOGBO IKORODU,D,ALL PLANS ,GENERAL MEDICINE
90128968,SOUTH WEST,LAGOS,MAGODO,SKYHIGH MEDICAL CENTRE,"5B ADEKUNLE BANJO AVENUE, LAGOS ISHERI-OLOWO-IRA/SHANGISHA/MAGODO PHASE II",D,ALL PLANS ,GENERAL MEDICINE
91228026,SOUTH WEST,LAGOS,SOMOLU,SLEEK VISION LIMITED,"10 OWEH STREET, FADEYI",D,ALL PLANS ,OPTICAL
4500095,SOUTH WEST,LAGOS,IKOYI,SMILE 360 LAGOS,"40A CAMERON ROAD, IKOYI",A+,MAGNUM,DENTAL
45028125,SOUTH WEST,LAGOS,LEKKI,SMILECORE DENTALS,"17, BEN OKAGBUE MBA STREET, LEKKI PHASE 1",D,ALL PLANS ,DENTAL
45028022,SOUTH WEST,LAGOS,ONIPANU,SMILE EMBASSY DENTAL SPECIALIST CLINIC,"190/191 IKORODU ROAD, ONIPANU",B,MAX & HIGHER,DENTAL
4500096,SOUTH WEST,LAGOS,SURULERE,SMILEY DENTAL CLINIC,"105 AKERELE ROAD,OFF SHITTA ROUNDABOUT ",D,ALL PLANS ,DENTAL
4000168,SOUTH WEST,LAGOS,SURULERE,SMILEY OPTICAL SERVICES,92 ADENIRAN OGUNSANYA STREET,D,ALL PLANS ,OPTICAL
6500101,SOUTH WEST,LAGOS,SURULERE,SMITH MEDICAL CENTRE,"8,AFRIC ROAD,OFF FUNSHO WILLIAMS AVENUE,IPONRI,LAGOS",B,MAX & HIGHER,GENERAL MEDICINE
4500162,SOUTH WEST,LAGOS,IKEJA,SNOW WHITE DENTAL CLINIC,"10, ATUNWA STREET , OFF OLA AYINDE OPP CUSTOMS TRAINING SCHOOL ",C,PRO & HIGHER,DENTAL
7000654,SOUTH WEST,LAGOS,ITORI / EWEKORO,SODIPO MEDICAL CENTER,"NO 99 ILUPEJU / ARAROMI STREET, IYANA CAMP BUS STOP,",D,ALL PLANS ,GENERAL MEDICINE
7000814,SOUTH WEST,LAGOS,IPAJA,SOLAD MEDICAL CENTRE & MATERNITY,"16, MARIA STREET, OFF CANDOS ROAD, BARUWA-IPAJA",D,ALL PLANS ,GENERAL MEDICINE
7000868,SOUTH WEST,LAGOS,APAPA,SONEX CLINICS LTD,"3,EMORDI STREET,OLODI APAPA LAGOS.",D,ALL PLANS ,GENERAL MEDICINE
4000280,SOUTH WEST,LAGOS,LEKKI,SOTERIA EYE CLINIC LEKKI,"SHOP 30/31 ATLANTIC CENTER, CHEVRON DRIVE.N DRIVE, LEKKI ETI-OSA LOCAL GOVERNMENT AREA, 105102, LEKKI",C,PRO & HIGHER,OPTICAL
7000659,SOUTH WEST,LAGOS,IKEJA,SOTERIA MATERNITY AND HOSPITAL,"PLOT 2B, CLAM AVENUE, IKEJA LAGOS",D,ALL PLANS ,GENERAL MEDICINE
90128718,SOUTH WEST,LAGOS,ILUPEJU,SOUTHWEST MEDICALS,"23 COKER ROAD, ILUPEJU, LAGOS, NIGERIA",D,ALL PLANS ,GENERAL MEDICINE
50028001,SOUTH WEST,LAGOS,FESTAC TOWN,SPARKLE DENTAL CLINIC,21 ROAD Z CLOSE FESTAC TOWN,A+,MAGNUM,DENTAL
4000216,SOUTH WEST,LAGOS,IKORODU,SPARKLING EYES & OPTICAL SERVICES IKORODU,70 LAGOS ROAD IKORODU OPPOSITE UBA BANK,D,ALL PLANS ,OPTICAL
4000215,SOUTH WEST,LAGOS,ILUPEJU,SPARKLING EYES AND OPTICAL SERVICES,16 OBOKUN STREET OFF COKER ROAD ILUPEJU,D,ALL PLANS ,OPTICAL
